org_key,year,event_key,match_key,match_number,time,alliance,team_key,StartPos,autoTotalFuel,AutoSetOf5Fuel,AutoSetOf10Fuel,qScoringAccuracyAuto,AutoClimb,SingleFuel,SetsOfFuel,SetsOf10Fuel,qHPFeedingEff,qAllianceFeedingEff,qScoringAccuracyTele,DidClimb,endClimb,ClimbHeight,feedLocation,diedDuringMatch,MinorFoul,MajorFoul,didDefense,qDefenseQuality,qDriverSkill,AutoPoints,TeleopPoints,EndgamePoints,contributedPoints,FuelPoints,ClimbPoints,AutoMistake,FoulPoints
frc245,2026,2026micmp1,2026micmp1_qm24,24,4/17/2026 1:39:00 PM,red,frc3357,"Middle","0","0","0","1","0","2","2","1","1","3","3","0","0","0","Does not matter","0","0","0","0","1","3","0","22","0","22","22","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc7160,"Middle","1","0","0","1","0","2","3","4","3","4","4","0","0","0","Does not matter","0","0","0","0","1","4","1","57","0","58","58","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc6002,"Other side","0","1","4","4","0","0","2","19","1","4","4","0","0","0","Does not matter","0","0","0","0","1","4","45","200","0","245","245","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,blue,frc6121,"Human player side","0","1","1","5","0","3","8","12","1","4","5","0","0","0","Does not matter","0","0","0","0","1","5","15","163","0","178","178","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc85,"Human player side","4","1","0","4","0","2","1","6","1","3","3","0","0","0","Alliance Side","0","0","0","0","1","4","9","67","0","76","76","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,blue,frc4680,"Middle","0","1","0","1","0","3","24","0","4","4","4","0","0","0","Neutral Zone","0","0","0","0","1","4","5","123","0","128","128","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc8352,"Middle","0","1","0","4","0","0","2","1","1","3","3","0","0","0","Does not matter","0","0","0","0","1","3","5","20","0","25","25","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,blue,frc2054,"Human player side","2","1","4","4","0","0","3","11","1","4","5","0","0","0","Does not matter","0","0","0","0","1","4","47","125","0","172","172","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,blue,frc9572,"Other side","0","0","0","1","0","7","4","11","1","5","4","0","0","0","Does not matter","0","0","0","0","1","5","0","137","0","137","137","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc8126,"Human player side","2","0","0","5","0","2","2","3","1","1","3","0","0","0","Neutral Zone","1","0","0","0","1","3","2","42","0","44","44","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc10633,"Other side","3","4","0","4","0","0","16","0","5","4","3","0","0","0","Does not matter","0","0","0","0","1","4","23","80","0","103","103","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc245,"Human player side","0","0","0","1","0","3","0","0","5","1","1","0","0","0","Does not matter","0","0","0","1","4","3","0","3","0","3","3","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc5676,"Middle","4","0","1","4","0","0","2","1","1","4","3","0","0","0","Does not matter","0","0","0","1","2","3","14","20","0","34","34","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,red,frc67,"Human player side","2","0","5","1","0","2","1","7","1","4","3","0","0","0","Does not matter","0","0","0","0","1","3","52","77","0","129","129","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,red,frc1506,"Other side","0","0","0","1","0","0","0","0","1","2","1","0","0","0","Does not matter","0","0","0","1","3","4","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc3620,"Other side","2","0","1","1","0","13","4","5","1","5","4","0","0","0","Does not matter","0","0","0","0","1","5","12","83","0","95","95","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,blue,frc5505,"Other side","1","0","0","3","0","9","0","0","1","2","2","0","0","0","Does not matter","0","0","0","0","1","3","1","9","0","10","10","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,red,frc3875,"Middle","8","0","0","1","0","5","25","0","1","1","4","0","0","0","Alliance Side","0","0","0","0","1","4","8","130","0","138","138","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,red,frc7769,"Human player side","0","1","4","5","0","0","3","27","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","45","285","0","330","330","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,blue,frc3357,"Other side","0","1","0","3","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","1","4","4","5","0","0","5","5","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,blue,frc6121,"Human player side","0","0","1","2","0","0","0","5","1","1","3","0","0","0","Neutral Zone","0","0","0","0","1","3","10","50","0","60","60","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,red,frc4680,"Middle","0","0","1","1","0","0","0","8","1","1","4","0","0","0","Does not matter","0","0","0","1","2","3","10","80","0","90","90","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,blue,frc9771,"Middle","0","2","0","5","0","5","5","0","3","4","3","0","0","0","Alliance Side","0","0","0","0","4","4","10","30","0","40","40","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,red,frc11493,"Other side","2","1","0","4","0","1","0","0","3","1","1","0","0","0","Does not matter","0","0","0","0","1","1","7","1","0","8","8","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,blue,frc5660,"Human player side","0","1","3","5","0","0","4","13","1","1","5","0","0","0","Does not matter","0","0","0","0","1","4","35","150","0","185","185","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,red,frc6088,"Middle","0","0","3","4","0","0","0","0","1","1","1","0","0","0","Does not matter","1","0","0","0","1","1","30","0","0","30","30","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,blue,frc1189,"Human player side","0","0","0","1","0","0","0","18","4","4","5","0","0","0","Neutral Zone","0","0","0","0","1","4","0","180","0","180","180","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,blue,frc10666,"Human player side","1","0","1","3","1","0","3","8","4","5","5","0","0","0","Does not matter","0","0","0","0","1","4","26","95","0","121","106","15","0","0"
frc245,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,red,frc2054,"Human player side","0","3","0","4","0","0","3","10","1","4","5","0","0","0","Does not matter","0","0","0","0","1","4","15","115","0","130","130","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,blue,frc217,"Middle","0","0","0","1","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","0","4","3","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc4362,"Human player side","0","0","4","4","0","0","3","20","1","2","4","0","0","0","Does not matter","0","0","0","0","1","5","40","215","0","255","255","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,red,frc245,"Human player side","1","0","0","1","0","8","2","0","4","2","2","1","1","1","Does not matter","0","0","0","0","1","3","1","18","10","29","19","10","0","0"
frc245,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc27,"Other side","0","0","7","5","0","0","0","28","1","5","4","0","0","0","Does not matter","0","0","0","0","1","5","70","280","0","350","350","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc3620,"Middle","0","0","0","1","0","1","1","4","1","1","4","0","0","0","Neutral Zone","0","0","0","0","1","3","0","46","0","46","46","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,red,frc10978,"Human player side","0","0","0","1","0","0","0","0","5","5","1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc7160,"Middle","0","1","0","2","0","2","0","0","1","1","1","0","0","0","Does not matter","0","0","0","0","1","1","5","2","0","7","7","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,blue,frc6002,"Other side","0","0","6","1","0","0","0","20","1","5","4","0","0","0","Does not matter","0","0","0","0","1","5","60","200","0","260","260","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc67,"Human player side","0","1","7","5","0","0","0","13","1","1","4","0","0","0","Does not matter","0","0","0","0","1","5","75","130","0","205","205","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,blue,frc7220,"Human player side","2","0","1","1","0","0","2","5","1","1","5","0","0","0","Does not matter","1","0","0","0","1","5","12","60","0","72","72","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc9572,"Human player side","0","4","0","5","0","0","35","0","1","5","4","0","0","0","Neutral Zone","0","0","0","0","1","4","20","175","0","195","195","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,red,frc5907,"Other side","4","0","4","5","0","0","2","21","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","44","220","0","264","264","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,blue,frc5144,"Middle","0","0","0","1","0","5","2","5","1","2","4","0","0","0","Does not matter","0","0","0","0","1","3","0","65","0","65","65","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,blue,frc1506,"Other side","0","0","0","1","0","0","1","8","1","3","4","0","0","0","Neutral Zone","0","0","0","0","1","3","0","85","0","85","85","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,blue,frc8126,"Human player side","0","0","0","1","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm34,34,4/17/2026 3:06:00 PM,red,frc85,"Human player side","2","1","0","4","0","3","1","8","1","3","4","0","0","0","Neutral Zone","0","0","0","0","1","4","7","88","0","95","95","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm34,34,4/17/2026 3:06:00 PM,blue,frc2075,"Human player side","0","0","4","4","0","0","1","27","2","5","1","0","0","0","Does not matter","0","0","0","0","1","5","40","275","0","315","315","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm34,34,4/17/2026 3:06:00 PM,blue,frc6121,"Middle","0","0","0","1","0","2","2","8","1","4","4","0","0","0","Does not matter","0","0","0","0","1","4","0","92","0","92","92","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm34,34,4/17/2026 3:06:00 PM,red,frc10666,"Middle","0","1","1","5","1","0","0","15","1","4","4","0","0","0","Does not matter","0","0","0","0","1","4","30","150","0","180","165","15","0","0"
frc245,2026,2026micmp1,2026micmp1_qm34,34,4/17/2026 3:06:00 PM,red,frc5660,"Other side","20","4","2","4","0","64","12","6","1","2","4","0","0","0","Neutral Zone","0","0","0","0","4","4","60","184","0","244","244","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm35,35,4/17/2026 3:14:00 PM,blue,frc6088,"Middle","2","1","1","4","0","0","0","0","1","1","1","0","0","0","Does not matter","1","0","0","0","1","1","17","0","0","17","17","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm35,35,4/17/2026 3:14:00 PM,blue,frc217,"Other side","0","0","0","1","0","2","1","0","5","1","4","0","0","0","Does not matter","0","0","0","0","3","3","0","7","0","7","7","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm35,35,4/17/2026 3:14:00 PM,blue,frc3875,"Human player side","24","4","2","4","0","84","16","8","1","2","4","0","0","0","Neutral Zone","0","0","0","0","2","4","64","244","0","308","308","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm35,35,4/17/2026 3:14:00 PM,red,frc3668,"Other side","0","0","2","4","0","0","0","8","1","3","3","0","0","0","Does not matter","0","0","0","0","1","3","20","80","0","100","100","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm35,35,4/17/2026 3:14:00 PM,red,frc5505,"Human player side","3","1","0","3","0","1","2","6","1","1","4","0","1","0","Does not matter","0","0","0","0","1","4","8","71","0","79","79","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm36,36,4/17/2026 3:22:00 PM,red,frc7160,"Other side","0","0","0","1","0","0","3","7","3","1","4","0","0","0","Does not matter","0","0","0","0","1","4","0","85","0","85","85","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm36,36,4/17/2026 3:22:00 PM,blue,frc67,"Other side","0","0","3","5","0","0","7","18","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","30","215","0","245","245","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm36,36,4/17/2026 3:22:00 PM,red,frc8517,"Middle","24","4","2","3","0","56","11","5","1","1","4","0","0","0","Does not matter","0","0","0","0","3","4","64","161","0","225","225","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm36,36,4/17/2026 3:22:00 PM,red,frc5676,"Human player side","0","0","1","5","0","2","3","6","1","1","4","0","0","0","Does not matter","0","0","0","0","1","4","10","77","0","87","87","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm37,37,4/17/2026 3:30:00 PM,red,frc1025,"Middle","13","2","1","3","0","71","14","7","1","4","4","0","0","0","Does not matter","0","0","0","0","3","4","33","211","0","244","244","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm37,37,4/17/2026 3:30:00 PM,blue,frc7769,"Human player side","0","1","0","1","0","0","1","32","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","5","325","0","330","330","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm37,37,4/17/2026 3:30:00 PM,red,frc4381,"Other side","0","0","0","1","0","0","0","1","4","2","2","0","0","0","Does not matter","0","0","0","1","1","4","0","10","0","10","10","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm37,37,4/17/2026 3:30:00 PM,blue,frc9572,"Middle","2","1","0","4","0","0","0","0","1","3","1","0","0","0","Does not matter","0","0","0","0","1","2","7","0","0","7","7","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm37,37,4/17/2026 3:30:00 PM,blue,frc5907,"Other side","0","0","7","5","0","0","0","30","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","70","300","0","370","370","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm38,38,4/17/2026 3:38:00 PM,red,frc245,"Middle","0","0","0","1","0","0","0","0","4","4","1","0","0","0","Does not matter","0","0","0","0","4","4","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm38,38,4/17/2026 3:38:00 PM,blue,frc51,"Human player side","0","0","2","5","0","0","1","12","1","1","5","0","0","0","Neutral Zone","0","0","0","0","1","4","20","125","0","145","145","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm38,38,4/17/2026 3:38:00 PM,red,frc10633,"Human player side","3","2","0","3","0","6","6","16","1","4","4","0","0","0","Does not matter","0","0","0","0","1","4","13","196","0","209","209","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm38,38,4/17/2026 3:38:00 PM,red,frc1189,"Other side","0","0","3","1","0","0","4","12","1","4","5","0","0","0","Does not matter","0","0","0","0","1","4","30","140","0","170","170","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm38,38,4/17/2026 3:38:00 PM,blue,frc11493,"Middle","7","1","0","3","0","9","1","0","4","1","3","0","0","0","Neutral Zone","0","0","0","0","2","3","12","14","0","26","26","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,red,frc27,"Human player side","42","4","4","3","0","141","28","14","1","4","5","0","0","0","Neutral Zone","0","0","0","0","1","5","102","421","0","523","523","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,blue,frc4362,"Human player side","0","1","4","5","0","0","2","6","1","1","4","0","0","0","Does not matter","0","0","0","0","1","3","45","70","0","115","115","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,red,frc3357,"Other side","0","0","1","4","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","1","4","5","10","0","0","10","10","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,red,frc8126,"Middle","4","0","0","3","0","0","0","5","1","1","4","0","0","0","Does not matter","0","0","0","1","4","4","4","50","0","54","54","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,blue,frc6002,"Human player side","0","0","4","4","0","0","1","11","1","1","4","0","0","0","Does not matter","0","0","0","0","1","4","40","115","0","155","155","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm39,39,4/17/2026 3:46:00 PM,blue,frc5144,"Middle","0","0","0","1","0","1","1","0","3","1","3","0","0","0","Does not matter","1","0","0","0","1","3","0","6","0","6","6","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,blue,frc2075,"Other side","4","0","0","3","0","0","0","1","3","4","4","0","0","0","Neutral Zone","0","0","0","0","1","4","4","10","0","14","14","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,blue,frc10978,"Middle","0","0","0","1","0","0","0","0","5","1","1","0","0","0","Does not matter","0","0","0","1","5","4","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,red,frc8352,"Human player side","0","1","0","3","0","0","0","0","1","4","1","0","0","0","Does not matter","1","0","0","0","1","2","5","0","0","5","5","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,blue,frc7220,"Human player side","0","1","4","5","0","0","1","12","3","1","4","0","0","0","Does not matter","0","0","0","0","1","4","45","125","0","170","170","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,red,frc1506,"Human player side","1","2","4","5","0","3","1","4","1","1","4","0","0","0","Does not matter","1","0","0","0","1","4","51","48","0","99","99","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm40,40,4/17/2026 3:54:00 PM,red,frc4680,"Middle","4","0","0","2","0","0","0","0","1","1","1","0","0","0","Does not matter","1","0","0","0","1","1","4","0","0","4","4","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,blue,frc3620,"Other side","0","0","7","5","0","5","3","8","1","1","5","0","0","0","Does not matter","0","0","0","0","1","5","70","100","0","170","170","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,red,frc6121,"Human player side","8","1","0","3","0","44","8","4","1","1","4","0","0","0","Neutral Zone","0","0","0","0","1","4","13","124","0","137","137","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,blue,frc7769,"Human player side","0","2","5","1","0","4","4","26","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","60","284","0","344","344","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,blue,frc217,"Middle","0","1","0","4","0","0","0","0","3","3","1","0","0","0","Does not matter","0","0","0","1","4","4","5","0","0","5","5","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,red,frc10666,"Other side","2","1","1","4","0","0","0","0","1","3","1","0","0","0","Does not matter","0","0","0","0","3","3","17","0","0","17","17","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm41,41,4/17/2026 4:02:00 PM,red,frc1025,"Middle","0","1","1","4","0","0","1","1","1","1","3","0","0","0","Does not matter","0","0","0","1","3","3","15","15","0","30","30","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,blue,frc5907,"Other side","0","1","2","4","0","4","8","28","1","1","5","0","0","0","Does not matter","0","0","0","0","1","5","25","324","0","349","349","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,red,frc5660,"Other side","30","6","3","4","0","72","14","7","1","1","4","0","0","0","Neutral Zone","0","0","0","0","1","4","90","212","0","302","302","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,blue,frc3875,"Human player side","0","0","1","4","0","8","4","4","1","1","4","0","0","0","Does not matter","0","0","0","0","1","4","10","68","0","78","78","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,blue,frc9771,"Middle","0","0","2","1","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","1","2","1","20","0","0","20","20","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,red,frc1502,"Human player side","2","0","2","4","0","0","2","8","1","1","3","0","1","0","Does not matter","0","0","0","0","1","3","22","90","0","112","112","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm42,42,4/17/2026 4:10:00 PM,red,frc9572,"Middle","0","1","0","3","0","0","1","9","1","2","4","0","0","0","Does not matter","0","0","0","0","1","4","5","95","0","100","100","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm43,43,4/17/2026 4:18:00 PM,red,frc11493,"Human player side","0","1","0","3","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","1","2","1","5","0","0","5","5","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm43,43,4/17/2026 4:18:00 PM,red,frc3357,"Other side","0","3","0","5","0","4","7","3","1","1","5","0","0","0","Does not matter","0","0","0","0","1","4","15","69","0","84","84","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm43,43,4/17/2026 4:18:00 PM,blue,frc6088,"Middle","6","0","1","1","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","0","1","4","16","0","0","16","16","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm43,43,4/17/2026 4:18:00 PM,blue,frc67,"Other side","0","1","6","5","0","0","8","14","1","5","5","0","0","0","Does not matter","0","0","0","0","1","5","65","180","0","245","245","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm43,43,4/17/2026 4:18:00 PM,red,frc2054,"Human player side","0","1","2","1","0","0","0","2","1","3","1","0","0","0","Does not matter","0","0","0","0","1","3","25","20","0","45","45","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm44,44,4/17/2026 4:26:00 PM,blue,frc4362,"Human player side","2","1","5","5","0","0","2","16","1","4","4","0","0","0","Does not matter","0","0","0","0","1","4","57","170","0","227","227","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm44,44,4/17/2026 4:26:00 PM,blue,frc5505,"Middle","0","1","0","3","0","0","0","0","1","1","1","1","0","1","Does not matter","0","0","0","1","3","3","5","0","10","15","5","10","0","0"
frc245,2026,2026micmp1,2026micmp1_qm44,44,4/17/2026 4:26:00 PM,blue,frc5567,"Other side","0","0","0","1","0","0","0","11","1","1","1","0","0","0","Does not matter","0","0","0","0","1","1","0","110","0","110","110","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm44,44,4/17/2026 4:26:00 PM,red,frc245,"Middle","0","1","0","1","0","0","2","0","1","1","1","1","0","0","Does not matter","0","0","0","0","5","4","5","10","0","15","15","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm44,44,4/17/2026 4:26:00 PM,red,frc6002,"Human player side","1","1","5","5","0","0","0","15","1","1","5","0","0","0","Does not matter","0","0","0","1","1","4","56","150","0","206","206","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm47,47,4/17/2026 5:48:00 PM,blue,frc8126,"Middle","2","0","0","2","0","0","0","3","1","1","3","0","0","0","Does not matter","0","0","0","0","1","3","2","30","0","32","32","0","1","0"
frc245,2026,2026micmp1,2026micmp1_qm47,47,4/17/2026 5:48:00 PM,blue,frc1502,"Human player side","0","0","0","1","0","25","5","2","1","1","4","0","0","0","Neutral Zone","0","0","0","0","1","4","0","70","0","70","70","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm48,48,4/17/2026 5:57:00 PM,red,frc5567,"Middle","5","1","0","3","0","15","3","1","1","5","3","0","0","0","Neutral Zone","0","0","0","0","1","3","10","40","0","50","50","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm48,48,4/17/2026 5:57:00 PM,blue,frc3620,"Other side","0","1","2","4","0","0","2","15","1","1","5","0","0","0","Does not matter","0","0","0","0","1","5","25","160","0","185","185","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm48,48,4/17/2026 5:57:00 PM,red,frc5907,"Other side","0","1","4","5","0","3","6","5","1","4","1","0","0","0","Neutral Zone","0","0","0","0","1","4","45","83","0","128","128","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm49,49,4/17/2026 6:06:00 PM,blue,frc5676,"Other side","0","1","1","5","0","3","3","7","1","1","4","0","0","0","Does not matter","0","0","0","0","1","4","15","88","0","103","103","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm49,49,4/17/2026 6:06:00 PM,red,frc67,"Other side","0","0","0","1","0","2","3","32","1","5","5","0","0","0","Neutral Zone","0","0","0","0","1","4","0","337","0","337","337","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm49,49,4/17/2026 6:06:00 PM,red,frc6121,"Other side","3","0","0","2","0","35","7","3","1","1","3","0","0","0","Does not matter","0","0","0","0","1","3","3","100","0","103","103","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm50,50,4/17/2026 6:15:00 PM,red,frc217,"Human player side","0","0","0","1","0","11","0","1","4","3","3","0","0","0","Does not matter","0","0","0","0","1","4","0","21","0","21","21","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm50,50,4/17/2026 6:15:00 PM,blue,frc5660,"Other side","21","4","2","4","0","72","14","7","1","1","4","0","0","0","Neutral Zone","0","0","0","0","1","3","61","212","0","273","273","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm50,50,4/17/2026 6:15:00 PM,red,frc10978,"Middle","0","0","0","1","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm50,50,4/17/2026 6:15:00 PM,red,frc5144,"Middle","0","0","0","1","0","5","1","5","1","1","3","0","0","0","Neutral Zone","0","0","0","0","1","3","0","60","0","60","60","0","0","0"
frc245,2026,2026micmp1,2026micmp1_qm50,50,4/17/2026 6:15:00 PM,blue,frc6088,"Middle","1","0","1","4","0","0","0","0","1","1","1","0","0","0","Does not matter","0","0","0","1","4","4","11","0","0","11","11","0","1","0"
