org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalEndgamePoints,contributedPoints,defenceRating,startingPosition,fuelScored,autonAccuracy,numAutonCycles,didClimb,autonClimbPosition,numTeleopCycles,teleopAccuracy,canTrench,canBump,canPushFeed,canShootFeed,didDefense,intakeDefense,scoreDefense,middleBlockage,climbingStartTime,towerStatus,teleopClimbPosition,diedDuringMatch,recoveredFromFreeze,didYellowCard,didRedCard
frc1189,2026,2026micmp1,2026micmp1_qm9,9,4/16/2026 9:41:00 PM,red,frc51,"21","0","21","0","Outpost Side Trench","21","5","1","0","N/A","4","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm9,9,4/16/2026 9:41:00 PM,red,frc1506,"34","0","34","0","Depot Side Trench","34","5","1","0","N/A","5","4","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm9,9,4/16/2026 9:41:00 PM,red,frc9572,"0","0","0","0","Middle","0","0","0","0","N/A","6","3","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,red,frc5907,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","7","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,blue,frc67,"39","0","39","0","Depot Side Trench","39","5","1","0","N/A","7","5","0","1","1","1","0","N/A","N/A","N/A","10","1","Depot Side","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,blue,frc7769,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","7","5","1","1","1","1","0","N/A","N/A","N/A","5","1","Outpost Side","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,red,frc5505,"26","0","26","0","Depot Side Trench","26","4","1","0","N/A","4","4","1","1","0","1","0","N/A","N/A","N/A","10","1","Outpost Side","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,red,frc2075,"3","0","3","0","Depot Side Trench","3","0","2","0","N/A","5","4","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm10,10,4/16/2026 9:49:00 PM,blue,frc10978,"0","0","0","0","Not There","0","0","0","0","N/A","5","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,red,frc217,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","2","2","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,blue,frc11493,"6","0","6","0","Not There","6","5","1","0","N/A","3","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,blue,frc1502,"40","0","40","0","Outpost Side Trench","40","4","2","0","N/A","7","4","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,red,frc7220,"38","0","38","0","Outpost Side Trench","38","4","2","0","N/A","8","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,blue,frc8517,"17","0","17","0","Depot Side Bump","17","5","1","0","N/A","5","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm11,11,4/16/2026 9:57:00 PM,red,frc5567,"13","0","13","0","Middle","13","5","1","0","N/A","2","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm12,12,4/16/2026 10:05:00 PM,red,frc6088,"12","0","12","0","Middle","12","4","1","0","N/A","6","3","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm12,12,4/16/2026 10:05:00 PM,blue,frc3875,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","5","5","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm12,12,4/16/2026 10:05:00 PM,red,frc10633,"0","0","0","0","Depot Side Trench","0","0","1","0","N/A","5","3","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm12,12,4/16/2026 10:05:00 PM,red,frc4362,"45","0","45","0","Outpost Side Bump","45","5","1","0","N/A","3","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm12,12,4/16/2026 10:05:00 PM,blue,frc1025,"0","0","0","0","Outpost Side Bump","0","0","0","0","N/A","7","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm13,13,4/16/2026 10:13:00 PM,blue,frc85,"20","0","20","3","Depot Side Trench","20","4","2","0","N/A","3","3","1","0","1","1","1","N/A","Low","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm13,13,4/16/2026 10:13:00 PM,red,frc6121,"18","0","18","0","Outpost Side Bump","18","5","1","0","N/A","5","5","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm13,13,4/16/2026 10:13:00 PM,red,frc6002,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","3","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm13,13,4/16/2026 10:13:00 PM,blue,frc4381,"20","0","20","0","Middle","20","5","1","0","N/A","3","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm13,13,4/16/2026 10:13:00 PM,blue,frc5676,"7","0","7","0","Outpost Side Trench","7","3","1","0","N/A","6","2","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,blue,frc3668,"40","0","40","0","Outpost Side Trench","40","4","2","0","N/A","7","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,red,frc5660,"36","0","36","0","Depot Side Trench","36","4","1","0","N/A","4","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,blue,frc27,"65","0","65","0","Depot Side Trench","65","5","2","0","N/A","8","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,blue,frc8352,"6","0","6","0","Middle","6","4","1","0","N/A","4","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,red,frc4680,"18","0","18","3","Middle","18","5","2","0","N/A","0","0","0","1","0","0","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm14,14,4/16/2026 10:21:00 PM,red,frc67,"54","0","54","0","Outpost Side Trench","54","5","2","0","N/A","5","5","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,red,frc9771,"4","0","4","5","Middle","4","5","1","0","N/A","4","2","1","1","1","0","1","Low","Low","High","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,blue,frc3357,"27","0","27","0","Outpost Side Trench","27","5","2","0","N/A","1","3","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,red,frc5144,"0","0","0","0","Outpost Side Bump","0","0","1","0","N/A","7","4","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,red,frc51,"31","0","31","5","Depot Side Trench","31","5","1","0","N/A","0","0","0","0","0","0","1","Medium","N/A","High","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,blue,frc10666,"23","0","23","0","Outpost Side Bump","8","5","1","1","Middle","5","4","0","1","1","1","0","N/A","N/A","N/A","5","1","Middle","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm15,15,4/16/2026 10:29:00 PM,blue,frc8517,"28","0","28","0","Depot Side Bump","28","5","1","0","N/A","5","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm16,16,4/16/2026 10:37:00 PM,blue,frc1189,"0","0","0","0","Middle","0","0","0","0","N/A","7","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,blue,frc5567,"8","0","8","0","Middle","8","5","1","0","N/A","4","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,red,frc6088,"13","0","13","0","Middle","13","5","2","0","N/A","7","3","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,red,frc10978,"9","0","9","0","Depot Side Trench","9","2","1","0","N/A","4","2","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,blue,frc8126,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","4","3","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,red,frc5505,"7","0","7","7","Outpost Side Trench","7","5","1","0","N/A","1","4","1","1","1","0","1","Medium","Medium","High","5","1","Depot Side","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm17,17,4/16/2026 10:45:00 PM,blue,frc2075,"33","0","33","0","Depot Side Trench","33","5","2","0","N/A","2","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,red,frc217,"0","0","0","9","Middle","0","0","0","0","N/A","0","0","1","1","0","0","1","High","High","High","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,blue,frc5676,"2","0","2","0","Middle","2","4","1","0","N/A","3","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,blue,frc10633,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","7","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,red,frc7160,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","7","4","1","0","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,blue,frc6002,"57","0","57","0","Outpost Side Trench","57","5","2","0","N/A","7","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm18,18,4/16/2026 10:53:00 PM,red,frc5660,"15","0","15","0","Depot Side Trench","15","4","2","0","N/A","4","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,red,frc5907,"24","0","24","0","Depot Side Trench","24","4","1","0","N/A","5","2","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,red,frc6121,"0","0","0","0","Outpost Side Bump","0","0","0","0","N/A","6","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,red,frc4381,"21","0","21","0","Not There","21","4","2","0","N/A","7","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,blue,frc245,"3","0","3","2","Middle","3","5","1","0","N/A","2","4","1","1","1","1","1","N/A","Medium","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,blue,frc2054,"15","0","15","0","Outpost Side Trench","15","3","1","0","N/A","3","4","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm19,19,4/16/2026 11:01:00 PM,blue,frc1502,"36","0","36","0","Depot Side Trench","36","4","2","0","N/A","6","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,blue,frc1506,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","5","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,blue,frc3668,"4","0","4","0","Depot Side Bump","4","5","1","0","N/A","4","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,blue,frc7220,"10","0","10","5","Outpost Side Trench","10","2","1","0","N/A","1","3","1","1","1","0","1","Low","Medium","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,red,frc9572,"23","0","23","0","Outpost Side Trench","23","1","0","0","N/A","5","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,red,frc85,"4","0","4","4","Middle","4","5","1","0","N/A","1","3","1","1","1","1","1","Low","Medium","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm20,20,4/16/2026 11:09:00 PM,red,frc3620,"5","0","5","0","Middle","5","5","1","0","N/A","3","5","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,blue,frc1502,"23","0","23","0","Depot Side Trench","23","4","2","0","N/A","6","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,blue,frc5505,"13","0","13","0","Not There","13","4","1","0","N/A","5","3","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,blue,frc4381,"12","0","12","0","Middle","12","4","2","0","N/A","6","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,red,frc5144,"14","0","14","0","Middle","14","4","1","0","N/A","8","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,red,frc27,"88","0","88","0","Depot Side Trench","88","5","2","0","N/A","8","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm23,23,4/17/2026 1:30:00 PM,red,frc1025,"3","0","3","0","Outpost Side Bump","3","1","2","0","N/A","5","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc6002,"50","0","50","0","Depot Side Trench","50","5","2","0","N/A","6","4","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,blue,frc10978,"10","0","10","3","Depot Side Trench","10","3","2","0","N/A","2","5","1","1","1","0","1","Low","N/A","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc85,"10","0","10","0","Outpost Side Trench","10","5","1","0","N/A","4","4","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,blue,frc4680,"8","0","8","0","Middle","8","5","1","0","N/A","5","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,blue,frc6121,"11","0","11","0","Outpost Side Bump","11","3","1","0","N/A","7","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm25,25,4/17/2026 1:48:00 PM,red,frc7160,"0","0","0","0","Not There","0","0","0","0","N/A","5","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,blue,frc9572,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","6","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc8126,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","2","5","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc8352,"8","0","8","0","Middle","8","5","1","0","N/A","5","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","1","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,blue,frc217,"0","0","0","5","Middle","0","0","0","0","N/A","0","0","1","0","1","0","1","High","Medium","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,blue,frc2054,"0","0","0","0","Outpost Side Bump","0","0","0","0","N/A","7","5","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm26,26,4/17/2026 1:57:00 PM,red,frc10633,"32","0","32","0","Depot Side Trench","32","4","2","0","N/A","6","2","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc3620,"17","0","17","2","Depot Side Bump","17","3","1","0","N/A","6","5","0","1","0","1","1","Low","Low","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc5676,"8","0","8","0","Middle","8","5","1","0","N/A","6","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,red,frc1506,"0","0","0","3","Not There","0","0","1","0","N/A","0","0","0","0","0","0","1","N/A","Low","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,red,frc67,"36","0","36","0","Outpost Side Trench","36","5","1","0","N/A","2","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,blue,frc245,"0","0","0","6","Outpost Side Trench","0","0","0","0","N/A","0","0","1","1","1","0","1","Low","High","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm27,27,4/17/2026 2:06:00 PM,red,frc4381,"15","0","15","0","Middle","15","5","2","0","N/A","4","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,red,frc7769,"56","0","56","0","Outpost Side Trench","56","5","1","0","N/A","7","5","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,red,frc1502,"23","0","23","0","Depot Side Trench","23","3","2","0","N/A","4","3","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,red,frc3875,"15","0","15","0","Not There","15","5","2","0","N/A","6","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,blue,frc3357,"18","0","18","4","Depot Side Trench","18","4","1","0","N/A","0","0","1","1","1","0","1","Medium","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,blue,frc51,"38","0","38","0","Outpost Side Trench","38","4","1","0","N/A","6","4","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm28,28,4/17/2026 2:15:00 PM,blue,frc5505,"10","0","10","0","Depot Side Bump","10","5","1","0","N/A","7","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,blue,frc9771,"10","0","10","0","Middle","10","4","1","0","N/A","6","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,blue,frc5660,"44","0","44","0","Depot Side Trench","44","5","1","0","N/A","6","5","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm29,29,4/17/2026 2:24:00 PM,red,frc4680,"21","0","21","3","Not There","21","5","1","0","N/A","5","5","1","1","1","0","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm30,30,4/17/2026 2:33:00 PM,blue,frc1189,"32","0","32","0","Outpost Side Trench","32","5","2","0","N/A","4","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,red,frc245,"1","0","1","0","Outpost Side Trench","1","1","1","0","N/A","3","2","1","1","0","1","0","N/A","N/A","N/A","5","1","Depot Side","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc3620,"7","0","7","0","Not There","7","5","1","0","N/A","3","3","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc4362,"50","0","50","0","Outpost Side Bump","50","5","1","0","N/A","6","5","0","1","0","1","0","N/A","N/A","N/A","125","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,blue,frc27,"72","0","72","0","Depot Side Trench","72","5","2","0","N/A","8","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,red,frc5567,"20","0","20","0","Not There","20","4","1","0","N/A","3","4","1","0","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm31,31,4/17/2026 2:42:00 PM,red,frc10978,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc67,"80","0","80","0","Depot Side Trench","80","5","2","0","N/A","4","4","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,blue,frc8517,"22","0","22","0","Middle","22","5","1","0","N/A","5","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,blue,frc6002,"43","0","43","0","Depot Side Trench","43","5","2","0","N/A","5","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,blue,frc7220,"0","0","0","0","Outpost Side Trench","0","0","1","0","N/A","3","5","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc7160,"9","0","9","3","Middle","9","5","1","0","N/A","0","0","1","1","0","0","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm32,32,4/17/2026 2:50:00 PM,red,frc9572,"41","0","41","0","Outpost Side Trench","41","5","2","0","N/A","5","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,red,frc10633,"13","0","13","0","Outpost Side Trench","13","3","2","0","N/A","9","5","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,red,frc1025,"9","0","9","0","Middle","9","5","1","0","N/A","6","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,red,frc5907,"50","0","50","0","Depot Side Trench","50","5","2","0","N/A","6","5","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026micmp1,2026micmp1_qm33,33,4/17/2026 2:58:00 PM,blue,frc1506,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","4","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
