org_key,year,event_key,match_key,match_number,time,alliance,team_key,autoclimbPoints,endgamePoints,climbPoints,contributedPoints,systemReliability,foulReliability,startRobotPosition,startPositionA,startPositionB,startPositionC,startPositionD,startPositionE,autoDepot,autoNeutral,autoOutpost,autoOutpostInsert,autoNeutralZone,autoClimbLevel,autoClimbPosition,passOrPush,inactiveDidHoard,inactiveDidDefense,inactiveDidWaste,shootOnMove,teleopNeutralZone,endClimbLevel,endClimbPosition,Style,RankingRobot,matchFeederEffectiveness,matchDefenseEffectiveness,matchCounterEffectiveness,shooterPositionDepot,shooterPositionTTrench,shooterPositionTower,shooterPositionHub,shooterPositionOutpost,shooterPositionBTrench,matchMechanismProblem,didRobotFreeze,didRobotRecover,didRobotTip,didRobotJam,didRobotStuck
frc68,2026,2026mifen,2026mifen_qm83,83,4/12/2026 4:18:00 PM,red,frc3568,"0","0","0","35.38","5","5.020559509116235","D","0","0","0","1","0","1","0","1","0","N/A","No climb","N/A","1","1","0","1","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","3","3","3","0","0","1","1","0","0","Very top heavy almost tipping","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm83,83,4/12/2026 4:18:00 PM,blue,frc5660,"0","0","0","129.94","5","5.111678345328206","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","1","0","0","1","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","2","1","4","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm84,84,4/12/2026 4:26:00 PM,blue,frc9697,"0","0","0","21.24","1","4.9884060357181434","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","1","1","0","0","Mainly Bump","Did not attempt climb","N/A","Pass and Defend","2nd","2","3","3","0","0","0","0","0","1","","1","1","0","0","1"
frc68,2026,2026mifen,2026mifen_qm84,84,4/12/2026 4:26:00 PM,red,frc5234,"0","0","0","23.02","5","4.951404617532881","C","0","0","1","0","0","0","1","0","0","N/A","No climb","N/A","1","1","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","2","4","1","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm84,84,4/12/2026 4:26:00 PM,red,frc6067,"0","0","0","15.22","4","5.002038602435643","A","1","0","0","0","0","0","0","1","0","Mainly Trench","No climb","N/A","1","0","1","0","0","N/A","Did not attempt climb","N/A","Passer","2nd","4","2","4","0","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm84,84,4/12/2026 4:26:00 PM,blue,frc862,"0","0","0","72.52","4","4.969833516562462","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","1","0","1","Only Trench","Did not attempt climb","N/A","Shoot and Pass","1st","3","2","4","1","1","1","1","1","1","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,red,frc70,"0","0","0","139.97","5","4.950387886638109","B","0","1","0","0","0","0","1","0","0","Only Bump","No climb","N/A","1","1","0","1","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","3","0","3","0","0","0","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,blue,frc910,"0","0","0","93.08","5","4.998287284765695","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","1","0","0","0","0","N/A","Did not attempt climb","N/A","Pass and Defend","3rd","2","1","1","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,blue,frc6637,"0","0","0","74.27","5","4.891452225899554","N/A","0","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,blue,frc8612,"0","0","0","133.75","5","4.688920447891227","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Both Bump and Trench","Failed climb","C","Shoot and Pass","2nd","4","1","4","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,red,frc4967,"0","0","0","97.64","5","4.9381038951997605","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","4","2","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm1,1,4/16/2026 8:30:00 PM,red,frc7188,"0","0","0","90.2","5","4.616301985343036","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","1","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Passer","2nd","3","0","3","0","0","0","1","0","0","Shooter seemed underpowered","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm2,2,4/16/2026 8:38:00 PM,red,frc5712,"0","0","0","156","5","5.166443352690678","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","4","0","4","1","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm2,2,4/16/2026 8:38:00 PM,blue,frc123,"15","0","15","90.79","5","4.265881274585861","C","0","0","1","0","0","1","0","0","0","N/A","Succeeded climb","B","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","1st","4","3","4","0","0","0","0","1","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm2,2,4/16/2026 8:38:00 PM,blue,frc1711,"0","0","0","45.41","5","4.7564115511199745","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","1st","1","2","0","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm2,2,4/16/2026 8:38:00 PM,blue,frc2137,"0","0","0","190.99","5","4.910434715592743","B","0","1","0","0","0","0","1","0","0","Only Bump","No climb","N/A","1","1","0","1","1","Only Trench","Did not attempt climb","N/A","Shoot and Pass","1st","4","0","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm2,2,4/16/2026 8:38:00 PM,red,frc5843,"0","0","0","102.25","5","4.754440331715897","N/A","0","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,red,frc5066,"0","0","0","137.62","4","4.868735344686722","A","1","0","0","0","0","0","0","1","0","Mainly Trench","No climb","N/A","0","0","0","1","0","Mainly Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","2","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,blue,frc818,"0","10","10","104.27","5","5.092905863210024","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","1","Mainly Trench","Level 1 climb","A","Shoot and Pass","1st","4","2","5","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,red,frc33,"0","0","0","174.16","4","5.330178567239741","D","0","0","0","1","0","0","1","0","0","Only Bump","No climb","N/A","1","1","0","1","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","3","0","5","0","1","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,red,frc4956,"0","0","0","57.82","5","4.55776424942942","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","1","0","0","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","0","3","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,blue,frc7054,"0","0","0","91.91","5","4.817365411407617","D","0","0","0","1","0","0","1","0","0","Only Bump","No climb","N/A","0","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","0","0","3","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm3,3,4/16/2026 8:47:00 PM,blue,frc4392,"0","0","0","107.06","5","4.8101032232132255","N/A","0","0","0","0","0","0","0","0","0","N/A","No climb","N/A","1","1","1","0","0","N/A","Did not attempt climb","N/A","Shooter","3rd","3","4","3","0","0","0","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,blue,frc6152,"0","0","0","152.55","5","5.1101295409707586","B","0","1","0","0","0","0","1","0","0","Mainly Bump","No climb","N/A","1","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","3rd","3","0","4","0","1","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,blue,frc894,"0","0","0","85.58","5","5.027240551890649","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","1","1","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","3","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,blue,frc1481,"0","0","0","126.64","5","4.870451513051441","D","0","0","0","1","0","0","1","0","0","Only Bump","No climb","N/A","1","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","2","3","5","0","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,red,frc3452,"0","0","0","79.89","5","4.908530703368452","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","0","0","1","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","0","0","3","0","0","0","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,red,frc3322,"0","0","0","96.63","4","4.794252630152538","N/A","0","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","1","0","0","N/A","Did not attempt climb","N/A","Shooter","3rd","3","3","4","1","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm4,4,4/16/2026 8:56:00 PM,red,frc5675,"0","0","0","133.42","5","5.136357462739673","A","1","0","0","0","0","0","1","0","0","Mainly Bump","No climb","N/A","1","0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","1st","4","0","5","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,red,frc5086,"0","0","0","140.4","5","5.2240416849732325","B","0","1","0","0","0","0","0","1","0","N/A","No climb","N/A","1","0","0","0","1","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","0","5","1","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,blue,frc2960,"0","0","0","128.56","5","4.622760862495155","A","1","0","0","0","0","0","1","0","0","Both Bump and Trench","No climb","N/A","1","1","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","2nd","1","0","3","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,blue,frc1718,"0","0","0","47.7","5","4.792299732275871","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","1","0","Mainly Trench","Did not attempt climb","N/A","Undifined","3rd","1","1","1","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,red,frc7056,"0","0","0","118.65","5","5.088629759207307","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","1","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shooter","1st","3","1","4","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,blue,frc2851,"0","0","0","153.82","5","5.103895986673162","N/A","0","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm5,5,4/16/2026 9:05:00 PM,red,frc4810,"0","0","0","67.45","5","4.9537553717529725","E","0","0","0","0","1","0","1","0","0","N/A","No climb","N/A","1","1","0","0","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","0","3","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm6,6,4/16/2026 9:14:00 PM,red,frc3618,"0","0","0","59.03","5","4.962278802171215","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","2nd","0","0","3","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm6,6,4/16/2026 9:14:00 PM,red,frc4779,"0","0","0","95.56","4","5.119278668326093","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","2","0","3","0","0","1","1","0","1","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm6,6,4/16/2026 9:14:00 PM,blue,frc68,"0","0","0","148.48","5","5.053507813378861","B","0","1","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","1","Mainly Trench","Did not attempt climb","N/A","Shooter","1st","3","0","4","1","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm6,6,4/16/2026 9:14:00 PM,blue,frc8373,"0","0","0","133.09","5","5.151279102441808","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","0","1","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","1st","5","5","5","1","1","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm6,6,4/16/2026 9:14:00 PM,red,frc8280,"0","0","0","108.62","5","4.732590317404772","D","0","0","0","1","0","0","0","0","0","Mainly Bump","No climb","N/A","1","0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","2nd","3","3","3","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,blue,frc548,"0","0","0","124.12","5","5.0887458165046935","B","0","1","0","0","0","0","1","0","0","Only Bump","No climb","N/A","1","0","0","0","1","Mainly Bump","Did not attempt climb","N/A","Shooter","2nd","2","0","4","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,blue,frc8397,"0","0","0","71.88","5","5.034173788427983","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","0","1","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","2nd","2","1","3","0","0","1","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,red,frc4391,"0","0","0","174.38","5","4.76510125299363","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","3","0","3","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,red,frc2337,"0","0","0","166.79","1.5","5.128930710114807","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","3","0","0","0","0","0","0","0","1","","1","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,red,frc818,"0","0","0","94.27","4.5","5.092905863210024","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","0","0","0","1","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","1st","3","1","3","1","1","1","1","0","0","","0","0","0","1","0"
frc68,2026,2026micmp3,2026micmp3_qm7,7,4/16/2026 9:23:00 PM,blue,frc5229,"0","0","0","97.59","5","4.514184485041073","D","0","0","0","1","0","1","0","0","0","N/A","No climb","N/A","0","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","3","2","5","1","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,red,frc3322,"0","0","0","96.63","5","4.794252630152538","A","1","0","0","0","0","0","1","0","0","N/A","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","1st","3","2","3","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,red,frc910,"0","0","0","93.08","5","4.998287284765695","E","0","0","0","0","1","0","1","0","0","Only Bump","No climb","N/A","1","0","0","0","1","Only Bump","Did not attempt climb","N/A","Shooter","2nd","2","1","4","1","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,blue,frc4967,"0","0","0","97.64","5","4.9381038951997605","A","1","0","0","0","0","0","1","0","0","N/A","No climb","N/A","0","1","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","2nd","1","1","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,blue,frc5712,"0","0","0","156","5","5.166443352690678","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","4","1","1","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,red,frc7188,"0","0","0","90.2","5","4.616301985343036","E","0","0","0","0","1","1","0","0","0","N/A","No climb","N/A","1","0","0","0","1","N/A","Did not attempt climb","N/A","Shoot and Pass","2nd","4","0","3","1","0","1","1","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm8,8,4/16/2026 9:32:00 PM,blue,frc7054,"0","0","0","91.91","1","4.817365411407617","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","0","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","3rd","2","0","3","1","1","1","1","0","0","","1","0","0","1","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,red,frc123,"15","0","15","90.79","5","4.265881274585861","C","0","0","1","0","0","1","0","0","0","N/A","Succeeded climb","A","0","0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Undifined","1st","3","3","4","1","1","0","0","1","0","Shoot on the move","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,red,frc7056,"0","0","0","118.65","5","5.088629759207307","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","1","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","2","0","3","1","1","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,red,frc6152,"0","0","0","152.55","5","5.1101295409707586","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Shooter","1st","2","3","3","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,blue,frc1711,"0","0","0","45.41","5","4.7564115511199745","C","0","0","1","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","1","0","1","Only Trench","Did not attempt climb","N/A","Shooter","2nd","3","3","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,blue,frc33,"0","0","0","174.16","5","5.330178567239741","D","0","0","0","1","0","0","1","0","0","Only Bump","No climb","N/A","0","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","0","0","4","0","0","0","1","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm9,9,4/16/2026 9:41:00 PM,blue,frc5086,"0","0","0","140.4","5","5.2240416849732325","D","0","0","0","1","0","0","1","1","0","N/A","No climb","N/A","0","0","1","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","1","3","2","0","1","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,red,frc2960,"0","0","0","128.56","5","4.622760862495155","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","0","1","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","0","0","3","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,red,frc4956,"0","0","0","57.82","5","4.55776424942942","C","0","0","1","0","0","0","1","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","2nd","2","1","3","0","1","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,blue,frc8612,"15","0","15","148.75","5","4.688920447891227","A","1","0","0","0","0","0","0","0","0","N/A","Succeeded climb","C","0","0","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","1st","4","3","4","1","0","1","1","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,blue,frc8373,"0","0","0","133.09","5","5.151279102441808","E","0","0","0","0","1","0","1","0","0","Both Bump and Trench","No climb","N/A","1","0","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","2nd","4","0","4","0","0","0","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,red,frc4392,"0","0","0","107.06","5","4.8101032232132255","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","1","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","1","3","0","0","0","0","1","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm10,10,4/16/2026 9:49:00 PM,blue,frc1718,"0","0","0","47.7","4.5","4.792299732275871","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","3","3","5","0","0","0","0","0","0","","0","0","0","1","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,red,frc7166,"0","0","0","177.98","5","4.214939610043915","E","0","0","0","0","1","0","1","0","0","Mainly Bump","No climb","N/A","0","1","0","1","0","Mainly Bump","Did not attempt climb","N/A","Shooter","1st","0","0","4","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,blue,frc2337,"0","0","0","166.79","5","5.128930710114807","D","0","0","0","1","0","1","0","0","0","N/A","No climb","N/A","1","1","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","4","1","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,red,frc1481,"0","0","0","126.64","5","4.870451513051441","B","0","1","0","0","0","0","1","0","0","Only Bump","No climb","N/A","0","1","1","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","0","2","3","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,red,frc70,"0","0","0","139.97","5","4.950387886638109","D","0","0","0","1","0","1","0","0","0","N/A","No climb","N/A","1","0","0","0","0","N/A","Did not attempt climb","N/A","Shoot and Pass","3rd","5","0","5","0","0","1","0","1","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,blue,frc5229,"0","0","0","97.59","5","4.514184485041073","D","0","0","0","1","0","1","0","0","0","N/A","No climb","N/A","1","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","2","0","4","0","1","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm11,11,4/16/2026 9:57:00 PM,blue,frc6637,"0","0","0","74.27","4","4.891452225899554","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","0","1","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","3","0","1","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm12,12,4/16/2026 10:05:00 PM,red,frc8397,"0","0","0","71.88","1.5","5.034173788427983","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm12,12,4/16/2026 10:05:00 PM,blue,frc4810,"0","0","0","67.45","5","4.9537553717529725","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","D","Defender","3rd","2","2","3","0","0","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm12,12,4/16/2026 10:05:00 PM,red,frc3618,"0","0","0","59.03","5","4.962278802171215","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","0","0","0","1","0","Only Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","1","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm12,12,4/16/2026 10:05:00 PM,blue,frc4779,"0","0","0","95.56","4","5.119278668326093","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","0","4","1","0","1","0","1","0","","0","0","0","0","1"
frc68,2026,2026micmp3,2026micmp3_qm12,12,4/16/2026 10:05:00 PM,red,frc5675,"0","0","0","133.42","5","5.136357462739673","A","1","0","0","0","0","0","1","0","0","Both Bump and Trench","No climb","N/A","1","0","0","0","1","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","1st","4","0","5","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm13,13,4/16/2026 10:13:00 PM,red,frc894,"0","0","0","85.58","5","5.027240551890649","A","1","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","1","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shooter","2nd","2","3","4","0","0","0","0","0","1","Intake was partially damaged near the end of the match","0","0","0","0","0"
frc68,2026,2026micmp3,2026micmp3_qm13,13,4/16/2026 10:13:00 PM,blue,frc288,"0","0","0","79.19","5","4.771859556303995","D","0","0","0","1","0","0","0","0","0","N/A","No climb","N/A","1","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","3rd","4","0","3","0","0","0","1","0","0","","0","0","0","0","0"
