org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalTeleopPoints,totalEndgamePoints,contributedPoints,autoFuel,teleopFuel,totalPassing,totalDefense,startingPosition,autoFuelOne,autoFuelTen,autoTower,autoNZ,autoDepot,autoOutpost,teleopFuelOne,teleopFuelTen,passedNZ,passedOZ,didDefenseNZ,didDefenseOZ,totalMinorFouls,totalMajorFouls,climbingStartTime,climbLevel,diedDuringMatch,didYellowCard,didRedCard
frc8179,2026,2026mimas,2026mimas_qm25,25,3/28/2026 7:28:00 PM,red,frc5225,"0","0","0","0","0","0","0","2","Middle","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm25,25,3/28/2026 7:28:00 PM,blue,frc7226,"20","120","0","140","20","120","0","0","Outpost Side","0","2","0","0","0","0","0","12","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm25,25,3/28/2026 7:28:00 PM,blue,frc7289,"4","0","0","4","4","0","1","1","Middle","4","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm26,26,3/28/2026 7:36:00 PM,red,frc9312,"10","50","0","60","10","50","1","1","Outpost Side","0","1","0","1","0","0","10","4","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm26,26,3/28/2026 7:36:00 PM,red,frc11490,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm26,26,3/28/2026 7:36:00 PM,blue,frc11503,"4","26","0","30","4","26","0","0","Middle","4","0","0","0","1","0","6","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm26,26,3/28/2026 7:36:00 PM,blue,frc5704,"0","0","0","0","0","0","0","2","Depot Side","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm26,26,3/28/2026 7:36:00 PM,blue,frc3707,"3","120","0","123","3","120","1","2","Outpost Side","3","0","0","0","0","0","0","12","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,red,frc9203,"0","35","0","35","0","35","0","0","Middle","0","0","0","0","0","0","5","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,blue,frc8179,"17","39","0","56","17","39","2","0","Depot Side","7","1","0","1","0","0","9","3","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,blue,frc6085,"1","16","10","27","1","16","0","0","Middle","1","0","0","0","0","0","16","0","0","0","0","0","0","0","15","Level 1","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,blue,frc910,"8","120","0","128","8","120","1","0","Outpost Side","8","0","0","0","0","0","0","12","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,red,frc3655,"5","30","0","35","5","30","0","0","Depot Side","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm27,27,3/28/2026 7:44:00 PM,red,frc9238,"0","12","0","12","0","12","1","0","Outpost Side","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,red,frc8362,"0","5","0","5","0","5","0","1","Outpost Side","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,red,frc6591,"1","26","0","27","1","26","0","0","Depot Side","1","0","0","0","0","0","16","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,red,frc9255,"5","35","0","40","5","35","1","1","Middle","5","0","0","0","0","0","5","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,blue,frc1940,"0","2","0","2","0","2","1","0","Outpost Side","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,blue,frc10577,"4","25","0","29","4","25","1","1","Middle","4","0","0","0","0","0","5","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm28,28,3/28/2026 7:52:00 PM,blue,frc5674,"10","30","0","40","10","30","0","0","Depot Side","0","1","0","0","0","0","0","3","0","0","0","0","0","0","20","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,blue,frc9237,"6","20","0","26","6","20","1","0","Middle","6","0","0","0","0","0","0","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,red,frc8374,"4","8","0","12","4","8","1","0","Middle","4","0","0","0","0","0","8","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,red,frc7289,"7","0","0","7","7","0","0","0","Depot Side","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,blue,frc11444,"2","24","0","26","2","24","0","0","Middle","2","0","0","0","0","0","4","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,blue,frc9753,"0","0","0","0","0","0","1","0","Outpost Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm29,29,3/28/2026 8:00:00 PM,red,frc5926,"0","22","0","22","0","22","1","0","Outpost Side","0","0","0","0","0","0","2","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,red,frc5704,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,red,frc4776,"0","30","0","30","0","30","1","0","Outpost Side","0","0","0","1","0","0","10","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,red,frc7818,"0","0","0","0","0","0","1","1","Depot Side","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,blue,frc10629,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,blue,frc2137,"40","206","0","246","40","206","1","0","Depot Side","0","4","0","0","0","0","6","20","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm30,30,3/28/2026 8:08:00 PM,blue,frc11503,"8","30","0","38","8","30","1","0","Not There","8","0","0","0","0","0","0","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,blue,frc9203,"0","3","0","3","0","3","1","1","Middle","0","0","0","0","0","0","3","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,blue,frc5225,"0","0","0","0","0","0","0","1","Depot Side","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,blue,frc7226,"15","30","0","45","15","30","0","0","Outpost Side","5","1","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,red,frc8608,"40","196","0","236","40","196","0","0","Outpost Side","0","4","0","1","1","0","6","19","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,red,frc6085,"2","12","0","14","2","12","0","0","Middle","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm31,31,3/28/2026 8:16:00 PM,red,frc11490,"0","0","0","0","0","0","0","0","Depot Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,red,frc1504,"3","22","0","25","3","22","1","0","Not There","3","0","0","0","0","0","2","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,red,frc9312,"11","17","0","28","11","17","2","0","Depot Side","11","0","0","0","0","0","17","0","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,red,frc3707,"10","45","0","55","10","45","0","1","Depot Side","0","1","0","1","0","0","5","4","0","0","0","1","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,blue,frc8424,"2","0","0","2","2","0","2","2","Middle","2","0","0","0","0","0","0","0","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,blue,frc7166,"25","80","0","105","25","80","0","0","Depot Side","5","2","0","0","0","0","0","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm32,32,3/28/2026 8:24:00 PM,blue,frc7491,"0","23","0","23","0","23","0","0","Outpost Side","0","0","0","0","0","0","13","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,red,frc9251,"0","0","0","0","0","0","1","0","Not There","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,blue,frc7056,"10","50","0","60","10","50","2","0","Middle","0","1","0","0","0","0","0","5","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,blue,frc4327,"10","40","0","50","10","40","0","0","Not There","0","1","0","1","0","0","0","4","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,blue,frc910,"10","76","0","86","10","76","0","0","Middle","0","1","0","0","0","0","6","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,red,frc10606,"20","0","0","20","5","0","1","0","Middle","5","0","1","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm33,33,3/28/2026 8:32:00 PM,red,frc6078,"0","0","0","0","0","0","1","1","Outpost Side","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,red,frc5712,"30","160","0","190","30","160","0","0","Not There","0","3","0","1","0","0","0","16","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,blue,frc10577,"5","20","0","25","5","20","0","0","Middle","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,blue,frc6591,"3","5","0","8","3","5","0","0","Outpost Side","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,red,frc8362,"2","0","0","2","2","0","0","0","Middle","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,red,frc9753,"0","0","0","0","0","0","1","0","Outpost Side","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm34,34,3/28/2026 8:40:00 PM,blue,frc9238,"0","6","0","6","0","6","0","0","Depot Side","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm35,35,3/28/2026 8:48:00 PM,red,frc1940,"0","0","0","0","0","0","1","1","Outpost Side","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm35,35,3/28/2026 8:48:00 PM,red,frc11503,"2","32","0","34","2","32","2","0","Middle","2","0","0","0","0","0","2","3","1","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm35,35,3/28/2026 8:48:00 PM,blue,frc9237,"6","0","0","6","6","0","0","1","Depot Side","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm35,35,3/28/2026 8:48:00 PM,blue,frc10629,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm35,35,3/28/2026 8:48:00 PM,blue,frc11490,"0","0","0","0","0","0","0","0","Outpost Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,blue,frc2137,"70","160","0","230","70","160","0","0","Outpost Side","0","7","0","0","0","0","0","16","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,blue,frc7289,"8","0","0","8","8","0","1","1","Middle","8","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","1","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,blue,frc9255,"10","42","0","52","10","42","0","0","Outpost Side","0","1","0","1","0","0","12","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,red,frc6085,"0","11","0","11","0","11","1","0","Middle","0","0","0","0","0","0","11","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,red,frc3707,"5","65","0","70","5","65","2","2","Depot Side","5","0","0","1","0","0","5","6","1","1","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm36,36,3/28/2026 8:56:00 PM,red,frc8374,"3","0","0","3","3","0","0","1","Outpost Side","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,red,frc6078,"0","25","0","25","0","25","0","0","Middle","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,red,frc7056,"0","52","0","52","0","52","1","0","Outpost Side","0","0","0","0","0","0","12","4","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,red,frc7491,"0","32","0","32","0","32","1","0","Outpost Side","0","0","0","0","0","0","2","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,blue,frc9251,"0","0","0","0","0","0","1","1","Not There","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,blue,frc7818,"0","0","0","0","0","0","0","1","Middle","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm37,37,3/28/2026 9:04:00 PM,blue,frc7226,"11","75","0","86","11","75","1","1","Outpost Side","1","1","0","0","0","0","5","7","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,red,frc4327,"10","90","0","100","10","90","0","0","Depot Side","0","1","0","0","0","0","0","9","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,red,frc11444,"6","0","0","6","6","0","0","2","Middle","6","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,red,frc4776,"5","10","0","15","5","10","1","0","Outpost Side","5","0","0","1","0","0","0","1","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,blue,frc9312,"10","60","0","70","10","60","1","1","Outpost Side","0","1","0","1","0","0","0","6","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,blue,frc5704,"0","0","0","0","0","0","0","0","Middle","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm38,38,3/28/2026 9:12:00 PM,blue,frc5225,"0","0","0","0","0","0","1","0","Depot Side","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm39,39,3/28/2026 9:20:00 PM,red,frc7166,"30","75","0","105","30","75","1","1","Depot Side","0","3","0","1","0","0","5","7","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm39,39,3/28/2026 9:20:00 PM,blue,frc8179,"10","62","0","72","10","62","0","0","Depot Side","0","1","0","1","0","0","12","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm39,39,3/28/2026 9:20:00 PM,blue,frc1504,"0","10","0","10","0","10","0","0","Middle","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm39,39,3/28/2026 9:20:00 PM,blue,frc8608,"10","130","10","150","10","130","2","1","Outpost Side","0","1","0","1","0","0","0","13","1","1","0","1","0","0","10","Level 1","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm39,39,3/28/2026 9:20:00 PM,red,frc910,"6","60","0","66","6","60","0","0","Outpost Side","6","0","0","0","0","0","0","6","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,blue,frc5712,"30","50","0","80","30","50","0","0","Depot Side","0","3","0","1","0","0","0","5","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,blue,frc5674,"15","30","10","55","0","30","0","0","Middle","0","0","1","0","0","0","0","3","0","0","0","0","0","0","20","Level 1","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,blue,frc9238,"0","0","0","0","0","0","1","1","Not There","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,red,frc3655,"4","33","0","37","4","33","1","0","Depot Side","4","0","0","1","0","0","3","3","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,red,frc8424,"5","10","0","15","5","10","2","1","Middle","5","0","0","0","0","0","0","1","1","1","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm40,40,3/28/2026 9:28:00 PM,red,frc5926,"7","37","0","44","7","37","0","0","Outpost Side","7","0","0","1","0","0","17","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,red,frc3707,"20","73","0","93","20","73","0","0","Depot Side","0","2","0","1","0","0","3","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,red,frc6078,"0","0","0","0","0","0","1","1","Middle","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,red,frc9237,"5","33","0","38","5","33","0","1","Outpost Side","5","0","0","0","0","0","3","3","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,blue,frc6085,"4","24","0","28","4","24","0","0","Middle","4","0","0","0","0","0","14","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,blue,frc9753,"0","0","0","0","0","0","0","0","Depot Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm41,41,3/28/2026 9:36:00 PM,blue,frc10577,"20","20","0","40","20","20","1","1","Not There","0","2","0","0","0","0","0","2","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,blue,frc9255,"3","34","0","37","3","34","0","0","Not There","3","0","0","0","0","0","24","1","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,blue,frc10629,"0","23","0","23","0","23","0","0","Outpost Side","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,blue,frc11444,"4","3","0","7","4","3","1","2","Depot Side","4","0","0","0","0","0","3","0","1","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,red,frc2137,"50","90","0","140","50","90","0","0","Middle","0","5","0","0","0","0","0","9","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,red,frc9251,"0","35","0","35","0","35","1","1","Middle","0","0","0","0","0","0","5","3","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm42,42,3/28/2026 9:44:00 PM,red,frc7491,"0","20","0","20","0","20","2","1","Outpost Side","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm43,43,3/28/2026 9:52:00 PM,red,frc8608,"114","0","0","114","114","0","0","0","Outpost Side","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm43,43,3/28/2026 9:52:00 PM,red,frc910,"8","106","0","114","8","106","1","1","Depot Side","8","0","0","1","0","0","6","10","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm43,43,3/28/2026 9:52:00 PM,blue,frc1940,"0","0","0","0","0","0","0","1","Middle","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm43,43,3/28/2026 9:52:00 PM,blue,frc4327,"10","84","0","94","10","84","0","0","Outpost Side","0","1","0","1","0","0","4","8","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm43,43,3/28/2026 9:52:00 PM,blue,frc6591,"0","0","0","0","0","0","0","2","Outpost Side","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm44,44,3/28/2026 10:00:00 PM,blue,frc5926,"8","25","0","33","8","25","0","0","Outpost Side","8","0","0","0","0","0","5","2","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm44,44,3/28/2026 10:00:00 PM,blue,frc11503,"20","0","0","20","20","0","0","0","Middle","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm44,44,3/28/2026 10:00:00 PM,red,frc7166,"20","170","0","190","20","170","0","0","Not There","0","2","0","0","0","0","0","17","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm44,44,3/28/2026 10:00:00 PM,red,frc8179,"2","41","0","43","2","41","1","0","Depot Side","2","0","0","1","0","0","21","2","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm44,44,3/28/2026 10:00:00 PM,red,frc7289,"6","0","0","6","6","0","1","1","Middle","6","0","0","0","0","0","0","0","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,red,frc10606,"20","1","0","21","5","1","1","0","Middle","5","0","1","0","0","0","1","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,red,frc11490,"5","1","0","6","5","1","0","0","Outpost Side","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,red,frc9203,"2","10","0","12","2","10","0","1","Depot Side","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,blue,frc8374,"1","0","0","1","1","0","0","0","Middle","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,blue,frc9312,"23","60","0","83","23","60","1","1","Outpost Side","3","2","0","1","0","0","0","6","1","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm45,45,3/28/2026 10:08:00 PM,blue,frc3655,"20","30","0","50","20","30","0","0","Depot Side","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,blue,frc5674,"10","70","0","80","10","70","0","0","Depot Side","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,blue,frc7818,"0","0","0","0","0","0","0","1","Middle","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,blue,frc7056,"30","100","0","130","30","100","0","0","Outpost Side","0","3","0","1","0","0","0","10","0","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,red,frc1504,"3","6","0","9","3","6","1","0","Middle","3","0","0","0","0","0","6","0","1","0","0","0","0","0","0","None","0","0","0"
frc8179,2026,2026mimas,2026mimas_qm46,46,3/28/2026 10:16:00 PM,red,frc9238,"0","0","0","0","0","0","0","0","Outpost Side","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","None","0","0","0"
